id,"serialové číslo zařízení","název zařízení","čas pořízení","okolní energie","maximální energie","minimální energie"
1298191,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:26:13",39.11,51.6,35.57
1298275,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:29:13",40.51,50.99,34.52
1298357,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:32:13",39.18,50.96,34.8
1298438,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:35:13",44.45,52.4,37.9
1298524,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:38:13",41.73,56.49,35.68
1298609,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:41:13",39.91,53.25,34.7
1298694,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:44:13",41.44,52.3,37.04
1298781,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:47:13",39.33,44.09,36.65
1298868,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:50:13",39.98,43.93,36.93
1298949,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:53:13",38.78,50.85,34.75
1299033,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:56:13",40.37,56.04,34.29
1299119,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 14:59:13",38.88,53.52,34.06
1299201,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:02:13",38.46,45.4,35.96
1299283,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:05:13",40.14,52.39,35.01
1299367,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:08:13",40.69,51.65,36.71
1299454,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:11:13",39.89,55.91,33.83
1299533,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:14:13",39.05,50.44,34.7
1299616,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:17:13",40.03,46.6,35.11
1299703,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:20:13",40.62,55.1,36.13
1299785,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:23:13",42.43,62.56,35.13
1299867,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:26:13",40.08,61.78,34.77
1299958,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:29:13",40.75,52.67,34.77
1300043,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:32:13",42.08,52.93,35.85
1300128,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:35:13",42.58,50.91,37.63
1300208,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:38:13",41.45,54,36.75
1300294,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:41:13",42.01,49.57,36.91
1300377,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:44:13",40.78,52.04,36.34
1300462,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:47:13",38.73,46.64,34.8
1300542,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:50:13",39.99,57.04,35.49
1300623,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:53:13",44.05,56.97,36.89
1300707,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:56:13",40.98,52.86,36.27
1300794,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 15:59:13",41.01,53.31,35.71
1300880,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:02:13",40.99,51.9,36.66
1300963,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:05:13",41.01,51.67,37.59
1301049,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:08:13",40.08,64.06,36.38
1301131,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:11:13",38.21,47.31,34.93
1301217,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:14:13",38.14,53.71,34.6
1301302,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:17:13",39.52,52.49,34.69
1301385,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:20:13",40.4,54.03,34.86
1301464,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:23:13",37.83,52.19,34.62
1301551,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:26:13",40.56,52.9,35.94
1301634,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:29:13",37.96,57.77,33.75
1301717,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:32:13",40.38,51.93,36.21
1301797,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:35:13",40.68,57.01,34.53
1301884,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:38:13",39.48,49.79,35.05
1301969,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:41:13",37.7,43.74,34.29
1302054,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:44:13",39.75,53.83,34.25
1302140,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:47:13",40.95,53.05,35.4
1302226,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:50:13",43.28,54.76,36.76
1302312,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:53:13",38.08,50.91,34.65
1302392,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:56:13",37.88,52.81,34.72
1302478,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 16:59:13",38.05,47.77,34.73
1302559,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:02:13",40.84,51.6,35.41
1302642,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:05:13",38.48,58.33,34.73
1302724,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:08:13",38.48,41.48,36.14
1302809,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:11:13",37.79,43.01,34.77
1302894,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:14:13",42.14,57.77,34.89
1302978,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:17:13",41.89,52.52,35.61
1303061,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:20:13",39.9,52.1,35.11
1303145,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:23:13",39.52,49.21,35.19
1303232,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:26:13",39.15,44.8,35.36
1303316,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:29:13",37.42,50.07,35.15
1303402,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:32:13",42.01,62.37,35.48
1303488,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:35:13",40.17,50.55,36.38
1303569,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:38:13",42.36,50.11,37.64
1303650,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:41:13",39.48,57.34,34.61
1303738,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:44:13",41.13,49.87,34.45
1303817,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:47:13",39.76,58.73,35.48
1303901,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:50:13",37.78,54.53,34.35
1303982,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:53:13",38.43,48.62,35.24
1304066,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:56:13",39.62,55.08,34.59
1304151,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 17:59:13",38.21,49.44,34.16
1304236,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:02:13",36.41,41.68,34.19
1304323,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:05:13",38.36,59.82,34.15
1304406,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:08:13",40.13,56.62,34.66
1304493,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:11:13",39.24,50.63,35.14
1304579,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:14:13",36.14,40.63,34.51
1304665,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:17:13",36.63,44.98,34.41
1304743,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:20:13",37.15,53.06,33.82
1304824,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:23:13",40.32,58.8,34.96
1304912,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:26:13",42.72,54.38,36.94
1304993,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:29:13",40.4,51.28,34.73
1305071,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:32:13",37.55,47.92,34.3
1305154,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:35:13",38.63,56.86,34.89
1305237,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:38:13",38.05,54.71,33.83
1305324,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:41:13",39.47,56.91,35.3
1305411,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:44:13",37.98,51.83,33.99
1305494,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:47:13",36.51,44.99,33.81
1305582,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:50:13",37.76,51.6,34.42
1305665,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:53:13",36.09,41.76,33.93
1305745,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:56:13",35.98,52.6,33.39
1305825,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 18:59:13",38.51,50.16,34.32
1305910,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:02:13",38.69,55.39,33.88
1305995,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:05:13",39.8,55.49,34.9
1306073,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:08:13",36.34,48.07,33.62
1306156,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:11:13",38.26,59.43,33.95
1306237,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:14:13",36.6,48.58,34.06
1306320,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:17:13",37.67,49.67,34.32
1306405,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:20:13",40.15,53.06,34.62
1306488,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:23:13",38.07,51.25,35.33
1306575,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:26:13",37.98,55.01,34.11
1306657,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:29:13",39.13,56.52,34.89
1306740,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:32:13",36.79,54.91,33.53
1306825,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:35:13",40.44,56.73,34.65
1306904,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:38:13",37.2,49.41,33.8
1306990,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:41:13",39.58,51.96,34.34
1307070,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:44:13",40.03,63.38,34.97
1307152,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:47:13",37.96,56.73,33.31
1307233,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:50:13",39.44,51.47,33.44
1307309,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:53:13",39.4,59.39,33.9
1307390,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:56:13",36.89,49.94,33.86
1307471,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 19:59:13",37.18,52.68,33.79
1307552,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:02:13",38.11,50.45,34.8
1307633,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:05:13",38.01,49.57,33.96
1307714,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:08:13",39.48,49.09,33.95
1307797,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:11:13",39.13,53.37,34.22
1307878,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:14:13",39.22,54.96,34.65
1307960,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:17:13",36.47,46.38,33.81
1308047,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:20:13",38.49,52.19,33.92
1308130,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:23:13",38.99,53.92,34.34
1308214,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:26:13",35.84,39.97,34.06
1308299,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:29:13",37.52,47.85,34.1
1308386,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:32:13",35.46,47.52,33.68
1308473,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:35:13",37.21,56.28,33.64
1308564,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:38:13",37.09,52.22,33.59
1308657,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:41:13",38.46,50.81,34.04
1308743,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:44:13",35.68,42.7,33.66
1308830,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:47:13",37.79,55.84,34.06
1308924,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:50:13",40.12,49.5,35.68
1309011,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:53:13",40.76,55.6,37.35
1309102,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:56:13",38.39,44.86,36.73
1309190,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 20:59:13",36.06,45.72,34.02
1309281,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:02:13",38.7,52.64,33.65
1309372,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:05:13",36.44,44.73,33.4
1309461,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:08:13",36.71,43.45,34.02
1309545,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:11:13",37.83,49.86,33.64
1309629,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:14:13",37.43,54.69,33.77
1309717,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:17:13",39.3,50.66,34.73
1309809,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:20:13",40.57,59.25,33.8
1309896,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:23:13",35.91,46.16,33.58
1309986,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:26:13",34.89,40.4,33.35
1310074,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:29:13",34.89,39.71,33.28
1310159,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:32:13",37.01,54.95,33.42
1310246,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:35:13",34.99,38.3,33.51
1310335,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:38:13",34.39,38.49,33.31
1310424,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:41:13",35,41,33.62
1310514,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:44:13",35.53,39.4,33.57
1310601,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:47:13",38.2,48.97,33.99
1310689,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:50:13",35.83,51.97,33.68
1310776,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:53:13",36.79,49.35,33.93
1310863,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:56:13",37.42,47.85,33.78
1310949,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 21:59:13",35.32,39.36,33.65
1311042,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:02:13",37.24,45.69,34.59
1311130,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:05:13",36.87,51.38,33.78
1311217,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:08:13",35.92,45.48,33.66
1311303,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:11:13",40.54,55.91,34.35
1311394,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:14:13",38.49,46.86,34.3
1311479,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:17:13",35.21,39.86,33.67
1311569,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:20:13",36.04,45.77,33.98
1311654,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:23:13",37.42,49.6,34.09
1311745,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:26:13",36.57,49.88,33.44
1311833,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:29:13",34.92,39.27,33.23
1311920,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:32:13",35.34,41.45,33.39
1312005,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:35:13",38.06,51.69,33.25
1312095,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:38:13",34.92,46.11,33.26
1312187,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:41:13",34.69,39.45,33.22
1312277,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:44:13",35.66,54.42,33.23
1312363,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:47:13",36.05,42.02,33.58
1312449,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:50:13",37.03,50.24,33.24
1312536,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:53:13",35.9,51.93,33.19
1312625,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:56:13",36.02,54.41,33.18
1312714,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 22:59:13",36.35,58.9,33.1
1312798,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:02:13",36.69,61.37,33.12
1312889,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:05:13",37.5,50.57,33.17
1312975,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:08:13",40.14,49.34,36.39
1313063,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:11:13",35.73,53.73,33.18
1313151,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:14:13",34.8,38.91,33.13
1313242,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:17:13",35.68,51.65,33.3
1313331,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:20:13",36.37,46.17,33.36
1313421,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:23:13",35.68,49.56,33.27
1313509,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:26:13",33.98,36.71,33.02
1313597,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:29:13",34.7,47.92,33.07
1313682,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:32:13",35.86,49.91,33.08
1313765,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:35:13",35.94,49.7,33.26
1313852,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:38:13",35.25,52.8,33.09
1313942,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:41:13",36.92,52.49,33.43
1314035,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:44:13",34.72,40.36,33.31
1314121,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:47:13",35.27,43.14,33.28
1314208,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:50:13",34.08,37.39,32.95
1314294,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:53:13",34.92,48.34,33.07
1314383,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:56:13",34.2,39.57,32.97
1314475,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-23 23:59:13",35.87,43.24,33.44
1314561,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:02:13",34.58,42.26,33.07
1314650,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:05:13",34.08,39.37,32.92
1314732,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:08:13",34.52,40.12,32.87
1314819,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:11:13",35.37,43.82,33.37
1314907,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:14:13",35.59,40.75,33.2
1314992,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:17:13",34.59,41.36,33.22
1315082,2490631311115202204,"Nerudova x Kar. Berana (VO 18700)","2025-08-24 00:20:13",34.16,39.71,33
